year,ignore,temperature,percentile,scenario
2016.38,,1.22,83,purple
2016.46,,1.223,83,purple
2016.54,,1.225,83,purple
2016.63,,1.227,83,purple
2016.71,,1.23,83,purple
2016.79,,1.232,83,purple
2016.88,,1.234,83,purple
2016.96,,1.237,83,purple
2017.04,,1.239,83,purple
2017.13,,1.241,83,purple
2017.21,,1.244,83,purple
2017.29,,1.246,83,purple
2017.38,,1.249,83,purple
2017.46,,1.251,83,purple
2017.54,,1.253,83,purple
2017.63,,1.256,83,purple
2017.71,,1.258,83,purple
2017.79,,1.26,83,purple
2017.88,,1.263,83,purple
2017.96,,1.265,83,purple
1850.04,,-0.41,hist,purple
1850.13,,0.09,hist,purple
1850.21,,-0.26,hist,purple
1850.29,,-0.24,hist,purple
1850.38,,-0.09,hist,purple
1850.46,,0.08,hist,purple
1850.54,,0.24,hist,purple
1850.63,,0.21,hist,purple
1850.71,,-0.04,hist,purple
1850.79,,-0.21,hist,purple
1850.88,,0,hist,purple
1850.96,,-0.01,hist,purple
1851.04,,0.1,hist,purple
1851.13,,-0.06,hist,purple
1851.21,,-0.27,hist,purple
1851.29,,-0.24,hist,purple
1851.38,,0.08,hist,purple
1851.46,,0.19,hist,purple
1851.54,,0.2,hist,purple
1851.63,,0.22,hist,purple
1851.71,,0.25,hist,purple
1851.79,,0.27,hist,purple
1851.88,,0.26,hist,purple
1851.96,,0.28,hist,purple
1852.04,,-0.07,hist,purple
1852.13,,-0.15,hist,purple
1852.21,,-0.26,hist,purple
1852.29,,-0.3,hist,purple
1852.38,,0.17,hist,purple
1852.46,,0.31,hist,purple
1852.54,,0.34,hist,purple
1852.63,,0.13,hist,purple
1852.71,,0.22,hist,purple
1852.79,,0.14,hist,purple
1852.88,,0.03,hist,purple
1852.96,,0.45,hist,purple
1853.04,,0.1,hist,purple
1853.13,,-0.03,hist,purple
1853.21,,-0.07,hist,purple
1853.29,,-0.07,hist,purple
1853.38,,0.07,hist,purple
1853.46,,0.15,hist,purple
1853.54,,0.34,hist,purple
1853.63,,0.24,hist,purple
1853.71,,-0.04,hist,purple
1853.79,,-0.08,hist,purple
1853.88,,-0.1,hist,purple
1853.96,,-0.12,hist,purple
1854.04,,-0.1,hist,purple
1854.13,,-0.04,hist,purple
1854.21,,0.07,hist,purple
1854.29,,-0.01,hist,purple
1854.38,,0.02,hist,purple
1854.46,,0.03,hist,purple
1854.54,,0.14,hist,purple
1854.63,,0.23,hist,purple
1854.71,,0.25,hist,purple
1854.79,,0.24,hist,purple
1854.88,,-0.01,hist,purple
1854.96,,0.06,hist,purple
1855.04,,0.2,hist,purple
1855.13,,-0.08,hist,purple
1855.21,,-0.02,hist,purple
1855.29,,0.18,hist,purple
1855.38,,0.04,hist,purple
1855.46,,0.17,hist,purple
1855.54,,0.07,hist,purple
1855.63,,0.19,hist,purple
1855.71,,-0.03,hist,purple
1855.79,,0.1,hist,purple
1855.88,,0.08,hist,purple
1855.96,,-0.18,hist,purple
1856.04,,0.18,hist,purple
1856.13,,-0.12,hist,purple
1856.21,,-0.21,hist,purple
1856.29,,-0.06,hist,purple
1856.38,,0.13,hist,purple
1856.46,,0.12,hist,purple
1856.54,,0.05,hist,purple
1856.63,,0.03,hist,purple
1856.71,,-0.17,hist,purple
1856.79,,-0.11,hist,purple
1856.88,,-0.28,hist,purple
1856.96,,-0.12,hist,purple
1857.04,,-0.28,hist,purple
1857.13,,-0.05,hist,purple
1857.21,,-0.15,hist,purple
1857.29,,-0.4,hist,purple
1857.38,,-0.33,hist,purple
1857.46,,0.04,hist,purple
1857.54,,-0.15,hist,purple
1857.63,,0.06,hist,purple
1857.71,,-0.04,hist,purple
1857.79,,-0.13,hist,purple
1857.88,,-0.32,hist,purple
1857.96,,0.01,hist,purple
1858.04,,-0.14,hist,purple
1858.13,,-0.31,hist,purple
1858.21,,-0.21,hist,purple
1858.29,,-0.1,hist,purple
1858.38,,-0.27,hist,purple
1858.46,,-0.19,hist,purple
1858.54,,0.01,hist,purple
1858.63,,0.03,hist,purple
1858.71,,-0.03,hist,purple
1858.79,,0.1,hist,purple
1858.88,,-0.25,hist,purple
1858.96,,-0.02,hist,purple
1859.04,,-0.1,hist,purple
1859.13,,0.01,hist,purple
1859.21,,-0.06,hist,purple
1859.29,,0.17,hist,purple
1859.38,,0.05,hist,purple
1859.46,,0.08,hist,purple
1859.54,,0.01,hist,purple
1859.63,,0.17,hist,purple
1859.71,,-0.29,hist,purple
1859.79,,0.07,hist,purple
1859.88,,0,hist,purple
1859.96,,-0.03,hist,purple
1860.04,,0.01,hist,purple
1860.13,,-0.15,hist,purple
1860.21,,-0.49,hist,purple
1860.29,,-0.07,hist,purple
1860.38,,0,hist,purple
1860.46,,0,hist,purple
1860.54,,0.22,hist,purple
1860.63,,0.16,hist,purple
1860.71,,0.15,hist,purple
1860.79,,0.09,hist,purple
1860.88,,-0.24,hist,purple
1860.96,,-0.54,hist,purple
1861.04,,-0.68,hist,purple
1861.13,,-0.33,hist,purple
1861.21,,-0.18,hist,purple
1861.29,,-0.02,hist,purple
1861.38,,-0.37,hist,purple
1861.46,,0.09,hist,purple
1861.54,,0.02,hist,purple
1861.63,,0.25,hist,purple
1861.71,,0.01,hist,purple
1861.79,,-0.08,hist,purple
1861.88,,-0.13,hist,purple
1861.96,,-0.01,hist,purple
1862.04,,-0.51,hist,purple
1862.13,,-0.39,hist,purple
1862.21,,-0.17,hist,purple
1862.29,,-0.09,hist,purple
1862.38,,-0.01,hist,purple
1862.46,,0.01,hist,purple
1862.54,,-0.01,hist,purple
1862.63,,-0.32,hist,purple
1862.71,,-0.07,hist,purple
1862.79,,-0.12,hist,purple
1862.88,,-0.38,hist,purple
1862.96,,-0.64,hist,purple
1863.04,,0.23,hist,purple
1863.13,,0.13,hist,purple
1863.21,,-0.12,hist,purple
1863.29,,0.03,hist,purple
1863.38,,-0.01,hist,purple
1863.46,,-0.08,hist,purple
1863.54,,-0.02,hist,purple
1863.63,,-0.01,hist,purple
1863.71,,0.01,hist,purple
1863.79,,-0.09,hist,purple
1863.88,,-0.07,hist,purple
1863.96,,-0.05,hist,purple
1864.04,,-0.59,hist,purple
1864.13,,-0.31,hist,purple
1864.21,,-0.19,hist,purple
1864.29,,-0.24,hist,purple
1864.38,,-0.05,hist,purple
1864.46,,0.17,hist,purple
1864.54,,0.13,hist,purple
1864.63,,0.01,hist,purple
1864.71,,-0.13,hist,purple
1864.79,,-0.33,hist,purple
1864.88,,-0.08,hist,purple
1864.96,,-0.29,hist,purple
1865.04,,0.16,hist,purple
1865.13,,-0.22,hist,purple
1865.21,,-0.36,hist,purple
1865.29,,-0.02,hist,purple
1865.38,,0.02,hist,purple
1865.46,,0.08,hist,purple
1865.54,,0.13,hist,purple
1865.63,,0.11,hist,purple
1865.71,,0.2,hist,purple
1865.79,,0.07,hist,purple
1865.88,,0.05,hist,purple
1865.96,,-0.05,hist,purple
1866.04,,0.24,hist,purple
1866.13,,0.05,hist,purple
1866.21,,-0.25,hist,purple
1866.29,,-0.07,hist,purple
1866.38,,-0.2,hist,purple
1866.46,,0.35,hist,purple
1866.54,,0.34,hist,purple
1866.63,,0.08,hist,purple
1866.71,,0.02,hist,purple
1866.79,,-0.08,hist,purple
1866.88,,0.05,hist,purple
1866.96,,0.05,hist,purple
1867.04,,0.02,hist,purple
1867.13,,0.13,hist,purple
1867.21,,-0.38,hist,purple
1867.29,,-0.03,hist,purple
1867.38,,-0.25,hist,purple
1867.46,,-0.02,hist,purple
1867.54,,0.06,hist,purple
1867.63,,0.02,hist,purple
1867.71,,0.2,hist,purple
1867.79,,0.15,hist,purple
1867.88,,0.12,hist,purple
1867.96,,-0.17,hist,purple
1868.04,,-0.37,hist,purple
1868.13,,-0.27,hist,purple
1868.21,,0.1,hist,purple
1868.29,,-0.02,hist,purple
1868.38,,0.2,hist,purple
1868.46,,0.16,hist,purple
1868.54,,0.44,hist,purple
1868.63,,0.27,hist,purple
1868.71,,0.12,hist,purple
1868.79,,0.14,hist,purple
1868.88,,-0.09,hist,purple
1868.96,,0.19,hist,purple
1869.04,,0.04,hist,purple
1869.13,,0.49,hist,purple
1869.21,,-0.3,hist,purple
1869.29,,0.04,hist,purple
1869.38,,0.03,hist,purple
1869.46,,-0.02,hist,purple
1869.54,,0,hist,purple
1869.63,,0.22,hist,purple
1869.71,,0.13,hist,purple
1869.79,,0,hist,purple
1869.88,,0.03,hist,purple
1869.96,,-0.1,hist,purple
1870.04,,0.16,hist,purple
1870.13,,-0.17,hist,purple
1870.21,,-0.1,hist,purple
1870.29,,0.06,hist,purple
1870.38,,0.08,hist,purple
1870.46,,0.12,hist,purple
1870.54,,0.32,hist,purple
1870.63,,0.05,hist,purple
1870.71,,0.09,hist,purple
1870.79,,-0.05,hist,purple
1870.88,,0.08,hist,purple
1870.96,,-0.37,hist,purple
1871.04,,-0.23,hist,purple
1871.13,,-0.24,hist,purple
1871.21,,0.2,hist,purple
1871.29,,0.15,hist,purple
1871.38,,-0.02,hist,purple
1871.46,,0.11,hist,purple
1871.54,,0.29,hist,purple
1871.63,,0.11,hist,purple
1871.71,,-0.08,hist,purple
1871.79,,-0.13,hist,purple
1871.88,,-0.21,hist,purple
1871.96,,-0.18,hist,purple
1872.04,,-0.12,hist,purple
1872.13,,-0.13,hist,purple
1872.21,,-0.14,hist,purple
1872.29,,0.06,hist,purple
1872.38,,0.23,hist,purple
1872.46,,0.07,hist,purple
1872.54,,0.23,hist,purple
1872.63,,0.31,hist,purple
1872.71,,0.19,hist,purple
1872.79,,0.12,hist,purple
1872.88,,0.05,hist,purple
1872.96,,-0.16,hist,purple
1873.04,,0.2,hist,purple
1873.13,,0.02,hist,purple
1873.21,,-0.01,hist,purple
1873.29,,-0.18,hist,purple
1873.38,,-0.05,hist,purple
1873.46,,0.08,hist,purple
1873.54,,0.16,hist,purple
1873.63,,0.19,hist,purple
1873.71,,-0.03,hist,purple
1873.79,,-0.03,hist,purple
1873.88,,-0.11,hist,purple
1873.96,,0.09,hist,purple
1874.04,,0.25,hist,purple
1874.13,,-0.11,hist,purple
1874.21,,-0.3,hist,purple
1874.29,,-0.14,hist,purple
1874.38,,-0.09,hist,purple
1874.46,,-0.2,hist,purple
1874.54,,0.14,hist,purple
1874.63,,0.02,hist,purple
1874.71,,0.14,hist,purple
1874.79,,-0.12,hist,purple
1874.88,,-0.15,hist,purple
1874.96,,-0.03,hist,purple
1875.04,,-0.23,hist,purple
1875.13,,-0.22,hist,purple
1875.21,,-0.27,hist,purple
1875.29,,-0.13,hist,purple
1875.38,,0.09,hist,purple
1875.46,,0.08,hist,purple
1875.54,,0.07,hist,purple
1875.63,,0.16,hist,purple
1875.71,,0.11,hist,purple
1875.79,,0.04,hist,purple
1875.88,,-0.17,hist,purple
1875.96,,-0.2,hist,purple
1876.04,,-0.09,hist,purple
1876.13,,0.02,hist,purple
1876.21,,-0.06,hist,purple
1876.29,,-0.01,hist,purple
1876.38,,-0.22,hist,purple
1876.46,,0.03,hist,purple
1876.54,,0.24,hist,purple
1876.63,,0.09,hist,purple
1876.71,,-0.05,hist,purple
1876.79,,-0.03,hist,purple
1876.88,,-0.26,hist,purple
1876.96,,-0.35,hist,purple
1877.04,,-0.04,hist,purple
1877.13,,0.24,hist,purple
1877.21,,0.15,hist,purple
1877.29,,0.03,hist,purple
1877.38,,-0.09,hist,purple
1877.46,,0.27,hist,purple
1877.54,,0.34,hist,purple
1877.63,,0.53,hist,purple
1877.71,,0.4,hist,purple
1877.79,,0.42,hist,purple
1877.88,,0.42,hist,purple
1877.96,,0.34,hist,purple
1878.04,,0.37,hist,purple
1878.13,,0.64,hist,purple
1878.21,,0.64,hist,purple
1878.29,,0.58,hist,purple
1878.38,,0.22,hist,purple
1878.46,,0.36,hist,purple
1878.54,,0.31,hist,purple
1878.63,,0.33,hist,purple
1878.71,,0.37,hist,purple
1878.79,,0.23,hist,purple
1878.88,,0.16,hist,purple
1878.96,,-0.01,hist,purple
1879.04,,0.15,hist,purple
1879.13,,0.12,hist,purple
1879.21,,0.21,hist,purple
1879.29,,0.03,hist,purple
1879.38,,0.07,hist,purple
1879.46,,0.05,hist,purple
1879.54,,0.1,hist,purple
1879.63,,0.16,hist,purple
1879.71,,0.11,hist,purple
1879.79,,0.22,hist,purple
1879.88,,-0.01,hist,purple
1879.96,,-0.2,hist,purple
1880.04,,0.08,hist,purple
1880.13,,0.06,hist,purple
1880.21,,0.14,hist,purple
1880.29,,0.1,hist,purple
1880.38,,0.11,hist,purple
1880.46,,0.02,hist,purple
1880.54,,0.06,hist,purple
1880.63,,0.18,hist,purple
1880.71,,0.09,hist,purple
1880.79,,-0.02,hist,purple
1880.88,,0.01,hist,purple
1880.96,,0.04,hist,purple
1881.04,,0.08,hist,purple
1881.13,,0.11,hist,purple
1881.21,,0.19,hist,purple
1881.29,,0.25,hist,purple
1881.38,,0.25,hist,purple
1881.46,,0.04,hist,purple
1881.54,,0.16,hist,purple
1881.63,,0.19,hist,purple
1881.71,,0.07,hist,purple
1881.79,,0.04,hist,purple
1881.88,,0,hist,purple
1881.96,,0.14,hist,purple
1882.04,,0.37,hist,purple
1882.13,,0.31,hist,purple
1882.21,,0.24,hist,purple
1882.29,,0.03,hist,purple
1882.38,,0,hist,purple
1882.46,,0,hist,purple
1882.54,,0.09,hist,purple
1882.63,,0.16,hist,purple
1882.71,,0.18,hist,purple
1882.79,,-0.01,hist,purple
1882.88,,0.03,hist,purple
1882.96,,-0.13,hist,purple
1883.04,,-0.1,hist,purple
1883.13,,-0.1,hist,purple
1883.21,,0.05,hist,purple
1883.29,,-0.02,hist,purple
1883.38,,0.05,hist,purple
1883.46,,0.16,hist,purple
1883.54,,0.12,hist,purple
1883.63,,0.11,hist,purple
1883.71,,0.04,hist,purple
1883.79,,0.03,hist,purple
1883.88,,-0.01,hist,purple
1883.96,,0.04,hist,purple
1884.04,,-0.01,hist,purple
1884.13,,0.09,hist,purple
1884.21,,-0.14,hist,purple
1884.29,,-0.18,hist,purple
1884.38,,-0.09,hist,purple
1884.46,,-0.11,hist,purple
1884.54,,-0.13,hist,purple
1884.63,,-0.07,hist,purple
1884.71,,-0.05,hist,purple
1884.79,,-0.02,hist,purple
1884.88,,-0.16,hist,purple
1884.96,,-0.07,hist,purple
1885.04,,-0.28,hist,purple
1885.13,,-0.1,hist,purple
1885.21,,-0.08,hist,purple
1885.29,,-0.18,hist,purple
1885.38,,-0.19,hist,purple
1885.46,,-0.2,hist,purple
1885.54,,-0.05,hist,purple
1885.63,,-0.1,hist,purple
1885.71,,0,hist,purple
1885.79,,0.06,hist,purple
1885.88,,0.02,hist,purple
1885.96,,0.17,hist,purple
1886.04,,-0.11,hist,purple
1886.13,,-0.19,hist,purple
1886.21,,-0.15,hist,purple
1886.29,,-0.05,hist,purple
1886.38,,0.05,hist,purple
1886.46,,-0.11,hist,purple
1886.54,,0.04,hist,purple
1886.63,,-0.03,hist,purple
1886.71,,-0.05,hist,purple
1886.79,,-0.03,hist,purple
1886.88,,-0.08,hist,purple
1886.96,,-0.05,hist,purple
1887.04,,-0.36,hist,purple
1887.13,,-0.28,hist,purple
1887.21,,-0.1,hist,purple
1887.29,,-0.08,hist,purple
1887.38,,-0.08,hist,purple
1887.46,,-0.05,hist,purple
1887.54,,-0.01,hist,purple
1887.63,,-0.09,hist,purple
1887.71,,0.01,hist,purple
1887.79,,-0.1,hist,purple
1887.88,,-0.02,hist,purple
1887.96,,-0.07,hist,purple
1888.04,,-0.19,hist,purple
1888.13,,-0.15,hist,purple
1888.21,,-0.19,hist,purple
1888.29,,0.01,hist,purple
1888.38,,-0.01,hist,purple
1888.46,,0.05,hist,purple
1888.54,,0.08,hist,purple
1888.63,,0.07,hist,purple
1888.71,,0.11,hist,purple
1888.79,,0.25,hist,purple
1888.88,,0.17,hist,purple
1888.96,,0.16,hist,purple
1889.04,,0.15,hist,purple
1889.13,,0.32,hist,purple
1889.21,,0.28,hist,purple
1889.29,,0.3,hist,purple
1889.38,,0.19,hist,purple
1889.46,,0.15,hist,purple
1889.54,,0.12,hist,purple
1889.63,,0.08,hist,purple
1889.71,,-0.01,hist,purple
1889.79,,0.03,hist,purple
1889.88,,-0.08,hist,purple
1889.96,,0,hist,purple
1890.04,,-0.14,hist,purple
1890.13,,-0.15,hist,purple
1890.21,,-0.18,hist,purple
1890.29,,-0.07,hist,purple
1890.38,,-0.17,hist,purple
1890.46,,-0.06,hist,purple
1890.54,,-0.07,hist,purple
1890.63,,-0.1,hist,purple
1890.71,,-0.12,hist,purple
1890.79,,-0.07,hist,purple
1890.88,,-0.22,hist,purple
1890.96,,-0.07,hist,purple
1891.04,,-0.19,hist,purple
1891.13,,-0.23,hist,purple
1891.21,,0.01,hist,purple
1891.29,,-0.07,hist,purple
1891.38,,0.08,hist,purple
1891.46,,0.02,hist,purple
1891.54,,0.01,hist,purple
1891.63,,0.03,hist,purple
1891.71,,0.11,hist,purple
1891.79,,0,hist,purple
1891.88,,-0.17,hist,purple
1891.96,,0.16,hist,purple
1892.04,,-0.06,hist,purple
1892.13,,0.13,hist,purple
1892.21,,-0.15,hist,purple
1892.29,,-0.16,hist,purple
1892.38,,-0.08,hist,purple
1892.46,,-0.08,hist,purple
1892.54,,-0.16,hist,purple
1892.63,,-0.1,hist,purple
1892.71,,0.04,hist,purple
1892.79,,0,hist,purple
1892.88,,-0.25,hist,purple
1892.96,,-0.33,hist,purple
1893.04,,-0.57,hist,purple
1893.13,,-0.37,hist,purple
1893.21,,-0.03,hist,purple
1893.29,,-0.15,hist,purple
1893.38,,-0.16,hist,purple
1893.46,,-0.07,hist,purple
1893.54,,0.08,hist,purple
1893.63,,0,hist,purple
1893.71,,-0.04,hist,purple
1893.79,,0.06,hist,purple
1893.88,,0.01,hist,purple
1893.96,,-0.08,hist,purple
1894.04,,-0.23,hist,purple
1894.13,,-0.06,hist,purple
1894.21,,-0.05,hist,purple
1894.29,,-0.14,hist,purple
1894.38,,-0.11,hist,purple
1894.46,,-0.17,hist,purple
1894.54,,0.01,hist,purple
1894.63,,-0.01,hist,purple
1894.71,,-0.05,hist,purple
1894.79,,0,hist,purple
1894.88,,-0.05,hist,purple
1894.96,,-0.06,hist,purple
1895.04,,-0.19,hist,purple
1895.13,,-0.25,hist,purple
1895.21,,-0.15,hist,purple
1895.29,,-0.03,hist,purple
1895.38,,-0.06,hist,purple
1895.46,,-0.02,hist,purple
1895.54,,0.03,hist,purple
1895.63,,0.06,hist,purple
1895.71,,0.09,hist,purple
1895.79,,0.08,hist,purple
1895.88,,0.08,hist,purple
1895.96,,0.06,hist,purple
1896.04,,0.06,hist,purple
1896.13,,0.1,hist,purple
1896.21,,-0.06,hist,purple
1896.29,,-0.07,hist,purple
1896.38,,0.08,hist,purple
1896.46,,0.15,hist,purple
1896.54,,0.21,hist,purple
1896.63,,0.22,hist,purple
1896.71,,0.21,hist,purple
1896.79,,0.26,hist,purple
1896.88,,0.1,hist,purple
1896.96,,0.27,hist,purple
1897.04,,0.08,hist,purple
1897.13,,0.11,hist,purple
1897.21,,0.06,hist,purple
1897.29,,0.23,hist,purple
1897.38,,0.23,hist,purple
1897.46,,0.14,hist,purple
1897.54,,0.17,hist,purple
1897.63,,0.16,hist,purple
1897.71,,0.18,hist,purple
1897.79,,0.09,hist,purple
1897.88,,-0.03,hist,purple
1897.96,,-0.06,hist,purple
1898.04,,0.19,hist,purple
1898.13,,-0.09,hist,purple
1898.21,,-0.39,hist,purple
1898.29,,-0.17,hist,purple
1898.38,,-0.14,hist,purple
1898.46,,0.02,hist,purple
1898.54,,-0.02,hist,purple
1898.63,,0,hist,purple
1898.71,,0.01,hist,purple
1898.79,,-0.15,hist,purple
1898.88,,-0.1,hist,purple
1898.96,,0,hist,purple
1899.04,,0.08,hist,purple
1899.13,,-0.14,hist,purple
1899.21,,-0.16,hist,purple
1899.29,,0,hist,purple
1899.38,,0.03,hist,purple
1899.46,,-0.06,hist,purple
1899.54,,0.07,hist,purple
1899.63,,0.19,hist,purple
1899.71,,0.2,hist,purple
1899.79,,0.18,hist,purple
1899.88,,0.35,hist,purple
1899.96,,-0.05,hist,purple
1900.04,,-0.06,hist,purple
1900.13,,0.18,hist,purple
1900.21,,0.15,hist,purple
1900.29,,0.11,hist,purple
1900.38,,0.11,hist,purple
1900.46,,0.15,hist,purple
1900.54,,0.15,hist,purple
1900.63,,0.15,hist,purple
1900.71,,0.15,hist,purple
1900.79,,0.3,hist,purple
1900.88,,0.1,hist,purple
1900.96,,0.19,hist,purple
1901.04,,0.07,hist,purple
1901.13,,0.13,hist,purple
1901.21,,0.18,hist,purple
1901.29,,0.17,hist,purple
1901.38,,0.12,hist,purple
1901.46,,0.14,hist,purple
1901.54,,0.1,hist,purple
1901.63,,0.11,hist,purple
1901.71,,0.03,hist,purple
1901.79,,-0.01,hist,purple
1901.88,,0.01,hist,purple
1901.96,,-0.06,hist,purple
1902.04,,0.06,hist,purple
1902.13,,0.14,hist,purple
1902.21,,-0.07,hist,purple
1902.29,,-0.08,hist,purple
1902.38,,-0.08,hist,purple
1902.46,,-0.1,hist,purple
1902.54,,-0.03,hist,purple
1902.63,,-0.03,hist,purple
1902.71,,0,hist,purple
1902.79,,-0.08,hist,purple
1902.88,,-0.17,hist,purple
1902.96,,-0.21,hist,purple
1903.04,,0,hist,purple
1903.13,,0.16,hist,purple
1903.21,,-0.04,hist,purple
1903.29,,-0.16,hist,purple
1903.38,,-0.17,hist,purple
1903.46,,-0.2,hist,purple
1903.54,,-0.12,hist,purple
1903.63,,-0.23,hist,purple
1903.71,,-0.18,hist,purple
1903.79,,-0.26,hist,purple
1903.88,,-0.23,hist,purple
1903.96,,-0.25,hist,purple
1904.04,,-0.36,hist,purple
1904.13,,-0.3,hist,purple
1904.21,,-0.3,hist,purple
1904.29,,-0.25,hist,purple
1904.38,,-0.24,hist,purple
1904.46,,-0.21,hist,purple
1904.54,,-0.21,hist,purple
1904.63,,-0.19,hist,purple
1904.71,,-0.21,hist,purple
1904.79,,-0.15,hist,purple
1904.88,,0.01,hist,purple
1904.96,,-0.08,hist,purple
1905.04,,-0.13,hist,purple
1905.13,,-0.37,hist,purple
1905.21,,-0.11,hist,purple
1905.29,,-0.19,hist,purple
1905.38,,-0.05,hist,purple
1905.46,,-0.01,hist,purple
1905.54,,0.01,hist,purple
1905.63,,0.03,hist,purple
1905.71,,0.03,hist,purple
1905.79,,-0.02,hist,purple
1905.88,,0.14,hist,purple
1905.96,,0.08,hist,purple
1906.04,,0.06,hist,purple
1906.13,,0.01,hist,purple
1906.21,,0.07,hist,purple
1906.29,,0.2,hist,purple
1906.38,,-0.01,hist,purple
1906.46,,0.06,hist,purple
1906.54,,0,hist,purple
1906.63,,0.04,hist,purple
1906.71,,-0.03,hist,purple
1906.79,,0.02,hist,purple
1906.88,,-0.1,hist,purple
1906.96,,0.05,hist,purple
1907.04,,-0.13,hist,purple
1907.13,,-0.23,hist,purple
1907.21,,-0.02,hist,purple
1907.29,,-0.13,hist,purple
1907.38,,-0.23,hist,purple
1907.46,,-0.17,hist,purple
1907.54,,-0.08,hist,purple
1907.63,,-0.11,hist,purple
1907.71,,-0.08,hist,purple
1907.79,,0,hist,purple
1907.88,,-0.24,hist,purple
1907.96,,-0.22,hist,purple
1908.04,,-0.14,hist,purple
1908.13,,-0.09,hist,purple
1908.21,,-0.35,hist,purple
1908.29,,-0.24,hist,purple
1908.38,,-0.14,hist,purple
1908.46,,-0.14,hist,purple
1908.54,,-0.12,hist,purple
1908.63,,-0.2,hist,purple
1908.71,,-0.1,hist,purple
1908.79,,-0.22,hist,purple
1908.88,,-0.26,hist,purple
1908.96,,-0.23,hist,purple
1909.04,,-0.36,hist,purple
1909.13,,-0.22,hist,purple
1909.21,,-0.35,hist,purple
1909.29,,-0.31,hist,purple
1909.38,,-0.26,hist,purple
1909.46,,-0.21,hist,purple
1909.54,,-0.21,hist,purple
1909.63,,-0.02,hist,purple
1909.71,,-0.1,hist,purple
1909.79,,-0.14,hist,purple
1909.88,,-0.07,hist,purple
1909.96,,-0.26,hist,purple
1910.04,,-0.11,hist,purple
1910.13,,-0.18,hist,purple
1910.21,,-0.24,hist,purple
1910.29,,-0.16,hist,purple
1910.38,,-0.11,hist,purple
1910.46,,-0.13,hist,purple
1910.54,,-0.12,hist,purple
1910.63,,-0.09,hist,purple
1910.71,,-0.11,hist,purple
1910.79,,-0.13,hist,purple
1910.88,,-0.3,hist,purple
1910.96,,-0.39,hist,purple
1911.04,,-0.31,hist,purple
1911.13,,-0.36,hist,purple
1911.21,,-0.37,hist,purple
1911.29,,-0.32,hist,purple
1911.38,,-0.27,hist,purple
1911.46,,-0.22,hist,purple
1911.54,,-0.18,hist,purple
1911.63,,-0.17,hist,purple
1911.71,,-0.16,hist,purple
1911.79,,-0.06,hist,purple
1911.88,,0,hist,purple
1911.96,,0,hist,purple
1912.04,,-0.03,hist,purple
